longitude,latitude,altitude,time,station_id,Water_Level,Water_Level_LAT,Water_Level_OD_Malin,QC_Flag
-8.0007,51.8278,0.0,2017-09-12T09:00:00Z,Ballycotton,3.983,3.983,1.32,0.0
-6.99188,52.14767,0.0,2017-09-12T09:00:00Z,Dunmore,3.958,3.958,1.223,0.0
-6.0683,53.3915,0.0,2017-09-12T09:00:00Z,Howth Harbour,1.252,1.252,-1.71,0.0
-8.3949,54.6364,0.0,2017-09-12T09:00:00Z,Killybegs Port,3.705,3.705,1.111,0.0
-9.048,53.269,0.0,2017-09-12T09:00:00Z,Galway Port,5.08,5.08,1.753,0.0
-6.2217,53.3457,0.0,2017-09-12T09:05:00Z,Dublin Port,1.219,1.219,-1.671,0.0
-6.0683,53.3915,0.0,2017-09-12T09:06:00Z,Howth Harbour,1.242,1.242,-1.72,0.0
-9.048,53.269,0.0,2017-09-12T09:06:00Z,Galway Port,5.075,5.075,1.748,0.0
-8.3949,54.6364,0.0,2017-09-12T09:06:00Z,Killybegs Port,3.679,3.679,1.085,0.0
-7.3344,55.3717,0.0,2017-09-12T09:06:00Z,Malin Head,3.245,3.245,0.915,0.0
-9.8928,54.2536,0.0,2017-09-12T09:06:00Z,Ballyglass,3.42,3.42,1.108,0.0
-8.4955,54.9905,0.0,2017-09-12T09:06:00Z,Aranmore,3.698,3.698,1.146,0.0
-8.0007,51.8278,0.0,2017-09-12T09:06:00Z,Ballycotton,3.989,3.989,1.326,0.0
-6.99188,52.14767,0.0,2017-09-12T09:06:00Z,Dunmore,3.971,3.971,1.236,0.0
-6.2217,53.3457,0.0,2017-09-12T09:10:00Z,Dublin Port,1.23,1.23,-1.66,0.0
-6.0683,53.3915,0.0,2017-09-12T09:12:00Z,Howth Harbour,1.262,1.262,-1.7,0.0
-6.99188,52.14767,0.0,2017-09-12T09:12:00Z,Dunmore,3.986,3.986,1.251,0.0
-8.0007,51.8278,0.0,2017-09-12T09:12:00Z,Ballycotton,3.987,3.987,1.324,0.0
-8.4955,54.9905,0.0,2017-09-12T09:12:00Z,Aranmore,3.671,3.671,1.119,0.0
-9.8928,54.2536,0.0,2017-09-12T09:12:00Z,Ballyglass,3.45,3.45,1.138,0.0
-7.3344,55.3717,0.0,2017-09-12T09:12:00Z,Malin Head,3.27,3.27,0.94,0.0
-8.3949,54.6364,0.0,2017-09-12T09:12:00Z,Killybegs Port,3.641,3.641,1.047,0.0
-9.048,53.269,0.0,2017-09-12T09:12:00Z,Galway Port,5.061,5.061,1.734,0.0
-9.9034,51.6496,0.0,2017-09-12T09:15:00Z,Castletownbere,3.464,3.464,1.03,0.0
-6.2217,53.3457,0.0,2017-09-12T09:15:00Z,Dublin Port,1.239,1.239,-1.651,0.0
-6.0683,53.3915,0.0,2017-09-12T09:18:00Z,Howth Harbour,1.282,1.282,-1.68,0.0
-9.048,53.269,0.0,2017-09-12T09:18:00Z,Galway Port,5.007,5.007,1.68,0.0
-8.3949,54.6364,0.0,2017-09-12T09:18:00Z,Killybegs Port,3.647,3.647,1.053,0.0
-7.3344,55.3717,0.0,2017-09-12T09:18:00Z,Malin Head,3.291,3.291,0.961,0.0
-9.8928,54.2536,0.0,2017-09-12T09:18:00Z,Ballyglass,3.455,3.455,1.143,0.0
-8.4955,54.9905,0.0,2017-09-12T09:18:00Z,Aranmore,3.666,3.666,1.114,0.0
-8.0007,51.8278,0.0,2017-09-12T09:18:00Z,Ballycotton,3.985,3.985,1.322,0.0
-6.99188,52.14767,0.0,2017-09-12T09:18:00Z,Dunmore,3.997,3.997,1.262,0.0
-6.2217,53.3457,0.0,2017-09-12T09:20:00Z,Dublin Port,1.242,1.242,-1.648,0.0
-6.0683,53.3915,0.0,2017-09-12T09:24:00Z,Howth Harbour,1.282,1.282,-1.68,0.0
-6.99188,52.14767,0.0,2017-09-12T09:24:00Z,Dunmore,3.999,3.999,1.264,0.0
-8.0007,51.8278,0.0,2017-09-12T09:24:00Z,Ballycotton,3.982,3.982,1.319,0.0
-8.4955,54.9905,0.0,2017-09-12T09:24:00Z,Aranmore,3.72,3.72,1.168,0.0
-9.8928,54.2536,0.0,2017-09-12T09:24:00Z,Ballyglass,3.455,3.455,1.143,0.0
-7.3344,55.3717,0.0,2017-09-12T09:24:00Z,Malin Head,3.294,3.294,0.964,0.0
-8.3949,54.6364,0.0,2017-09-12T09:24:00Z,Killybegs Port,3.721,3.721,1.127,0.0
-9.048,53.269,0.0,2017-09-12T09:24:00Z,Galway Port,4.979,4.979,1.652,0.0
-6.2217,53.3457,0.0,2017-09-12T09:25:00Z,Dublin Port,1.272,1.272,-1.618,0.0
-6.2217,53.3457,0.0,2017-09-12T09:30:00Z,Dublin Port,1.29,1.29,-1.6,0.0
-6.0683,53.3915,0.0,2017-09-12T09:30:00Z,Howth Harbour,1.322,1.322,-1.64,0.0
-9.048,53.269,0.0,2017-09-12T09:30:00Z,Galway Port,4.954,4.954,1.627,0.0
-8.3949,54.6364,0.0,2017-09-12T09:30:00Z,Killybegs Port,3.74,3.74,1.146,0.0
-7.3344,55.3717,0.0,2017-09-12T09:30:00Z,Malin Head,3.333,3.333,1.003,0.0
-9.8928,54.2536,0.0,2017-09-12T09:30:00Z,Ballyglass,3.478,3.478,1.166,0.0
-8.4955,54.9905,0.0,2017-09-12T09:30:00Z,Aranmore,3.657,3.657,1.105,0.0
-8.0007,51.8278,0.0,2017-09-12T09:30:00Z,Ballycotton,3.912,3.912,1.249,0.0
-6.99188,52.14767,0.0,2017-09-12T09:30:00Z,Dunmore,4.005,4.005,1.27,0.0
-9.9034,51.6496,0.0,2017-09-12T09:30:00Z,Castletownbere,3.414,3.414,0.98,0.0
-6.2217,53.3457,0.0,2017-09-12T09:35:00Z,Dublin Port,1.288,1.288,-1.602,0.0
-6.0683,53.3915,0.0,2017-09-12T09:36:00Z,Howth Harbour,1.352,1.352,-1.61,0.0
-6.99188,52.14767,0.0,2017-09-12T09:36:00Z,Dunmore,4.006,4.006,1.271,0.0
-8.0007,51.8278,0.0,2017-09-12T09:36:00Z,Ballycotton,3.972,3.972,1.309,0.0
-8.4955,54.9905,0.0,2017-09-12T09:36:00Z,Aranmore,3.708,3.708,1.156,0.0
-9.8928,54.2536,0.0,2017-09-12T09:36:00Z,Ballyglass,3.43,3.43,1.118,0.0
-7.3344,55.3717,0.0,2017-09-12T09:36:00Z,Malin Head,3.336,3.336,1.006,0.0
-8.3949,54.6364,0.0,2017-09-12T09:36:00Z,Killybegs Port,3.74,3.74,1.146,0.0
-9.048,53.269,0.0,2017-09-12T09:36:00Z,Galway Port,4.941,4.941,1.614,0.0
-6.2217,53.3457,0.0,2017-09-12T09:40:00Z,Dublin Port,1.3,1.3,-1.59,0.0
-6.0683,53.3915,0.0,2017-09-12T09:42:00Z,Howth Harbour,1.382,1.382,-1.58,0.0
-9.048,53.269,0.0,2017-09-12T09:42:00Z,Galway Port,4.905,4.905,1.578,0.0
-8.3949,54.6364,0.0,2017-09-12T09:42:00Z,Killybegs Port,3.692,3.692,1.098,0.0
-7.3344,55.3717,0.0,2017-09-12T09:42:00Z,Malin Head,3.317,3.317,0.987,0.0
-9.8928,54.2536,0.0,2017-09-12T09:42:00Z,Ballyglass,3.457,3.457,1.145,0.0
-8.4955,54.9905,0.0,2017-09-12T09:42:00Z,Aranmore,3.709,3.709,1.157,0.0
-8.0007,51.8278,0.0,2017-09-12T09:42:00Z,Ballycotton,3.963,3.963,1.3,0.0
-6.99188,52.14767,0.0,2017-09-12T09:42:00Z,Dunmore,3.982,3.982,1.247,0.0
-9.9034,51.6496,0.0,2017-09-12T09:45:00Z,Castletownbere,3.374,3.374,0.94,0.0
-6.2217,53.3457,0.0,2017-09-12T09:45:00Z,Dublin Port,1.331,1.331,-1.559,0.0
-6.0683,53.3915,0.0,2017-09-12T09:48:00Z,Howth Harbour,1.422,1.422,-1.54,0.0
-6.99188,52.14767,0.0,2017-09-12T09:48:00Z,Dunmore,3.993,3.993,1.258,0.0
-8.0007,51.8278,0.0,2017-09-12T09:48:00Z,Ballycotton,3.898,3.898,1.235,0.0
-8.4955,54.9905,0.0,2017-09-12T09:48:00Z,Aranmore,3.703,3.703,1.151,0.0
-9.8928,54.2536,0.0,2017-09-12T09:48:00Z,Ballyglass,3.474,3.474,1.162,0.0
-7.3344,55.3717,0.0,2017-09-12T09:48:00Z,Malin Head,3.353,3.353,1.023,0.0
-8.3949,54.6364,0.0,2017-09-12T09:48:00Z,Killybegs Port,3.693,3.693,1.099,0.0
-9.048,53.269,0.0,2017-09-12T09:48:00Z,Galway Port,4.841,4.841,1.514,0.0
-6.2217,53.3457,0.0,2017-09-12T09:50:00Z,Dublin Port,1.361,1.361,-1.529,0.0
-9.048,53.269,0.0,2017-09-12T09:54:00Z,Galway Port,4.798,4.798,1.471,0.0
-8.3949,54.6364,0.0,2017-09-12T09:54:00Z,Killybegs Port,3.716,3.716,1.122,0.0
-7.3344,55.3717,0.0,2017-09-12T09:54:00Z,Malin Head,3.408,3.408,1.078,0.0
-9.8928,54.2536,0.0,2017-09-12T09:54:00Z,Ballyglass,3.476,3.476,1.164,0.0
-8.4955,54.9905,0.0,2017-09-12T09:54:00Z,Aranmore,3.802,3.802,1.25,0.0
-8.0007,51.8278,0.0,2017-09-12T09:54:00Z,Ballycotton,3.881,3.881,1.218,0.0
-6.99188,52.14767,0.0,2017-09-12T09:54:00Z,Dunmore,3.93,3.93,1.195,0.0
-6.0683,53.3915,0.0,2017-09-12T09:54:00Z,Howth Harbour,1.462,1.462,-1.5,0.0
-6.2217,53.3457,0.0,2017-09-12T09:55:00Z,Dublin Port,1.408,1.408,-1.482,0.0
-6.2217,53.3457,0.0,2017-09-12T10:00:00Z,Dublin Port,1.452,1.452,-1.438,0.0
-6.0683,53.3915,0.0,2017-09-12T10:00:00Z,Howth Harbour,1.522,1.522,-1.44,0.0
-6.99188,52.14767,0.0,2017-09-12T10:00:00Z,Dunmore,3.958,3.958,1.223,0.0
-8.0007,51.8278,0.0,2017-09-12T10:00:00Z,Ballycotton,3.794,3.794,1.131,0.0
-8.4955,54.9905,0.0,2017-09-12T10:00:00Z,Aranmore,3.666,3.666,1.114,0.0
-9.8928,54.2536,0.0,2017-09-12T10:00:00Z,Ballyglass,3.477,3.477,1.165,0.0
-7.3344,55.3717,0.0,2017-09-12T10:00:00Z,Malin Head,3.319,3.319,0.989,0.0
-8.3949,54.6364,0.0,2017-09-12T10:00:00Z,Killybegs Port,3.724,3.724,1.13,0.0
-9.048,53.269,0.0,2017-09-12T10:00:00Z,Galway Port,4.74,4.74,1.413,0.0
-9.9034,51.6496,0.0,2017-09-12T10:00:00Z,Castletownbere,3.254,3.254,0.82,0.0
-6.2217,53.3457,0.0,2017-09-12T10:05:00Z,Dublin Port,1.499,1.499,-1.391,0.0
-6.0683,53.3915,0.0,2017-09-12T10:06:00Z,Howth Harbour,1.552,1.552,-1.41,0.0
-9.048,53.269,0.0,2017-09-12T10:06:00Z,Galway Port,4.674,4.674,1.347,0.0
-8.3949,54.6364,0.0,2017-09-12T10:06:00Z,Killybegs Port,3.709,3.709,1.115,0.0
-7.3344,55.3717,0.0,2017-09-12T10:06:00Z,Malin Head,3.376,3.376,1.046,0.0
-9.8928,54.2536,0.0,2017-09-12T10:06:00Z,Ballyglass,3.447,3.447,1.135,0.0
-8.4955,54.9905,0.0,2017-09-12T10:06:00Z,Aranmore,3.663,3.663,1.111,0.0
-8.0007,51.8278,0.0,2017-09-12T10:06:00Z,Ballycotton,3.784,3.784,1.121,0.0
-6.99188,52.14767,0.0,2017-09-12T10:06:00Z,Dunmore,3.905,3.905,1.17,0.0
-6.2217,53.3457,0.0,2017-09-12T10:10:00Z,Dublin Port,1.549,1.549,-1.341,0.0
-8.0007,51.8278,0.0,2017-09-12T10:12:00Z,Ballycotton,3.78,3.78,1.117,0.0
-8.4955,54.9905,0.0,2017-09-12T10:12:00Z,Aranmore,3.602,3.602,1.05,0.0
-9.8928,54.2536,0.0,2017-09-12T10:12:00Z,Ballyglass,3.44,3.44,1.128,0.0
-7.3344,55.3717,0.0,2017-09-12T10:12:00Z,Malin Head,3.33,3.33,1.0,0.0
-8.3949,54.6364,0.0,2017-09-12T10:12:00Z,Killybegs Port,3.7,3.7,1.106,0.0
-9.048,53.269,0.0,2017-09-12T10:12:00Z,Galway Port,4.625,4.625,1.298,0.0
-6.0683,53.3915,0.0,2017-09-12T10:12:00Z,Howth Harbour,1.612,1.612,-1.35,0.0
-6.99188,52.14767,0.0,2017-09-12T10:12:00Z,Dunmore,3.877,3.877,1.142,0.0
-9.9034,51.6496,0.0,2017-09-12T10:15:00Z,Castletownbere,3.174,3.174,0.74,0.0
-6.2217,53.3457,0.0,2017-09-12T10:15:00Z,Dublin Port,1.589,1.589,-1.301,0.0
-6.0683,53.3915,0.0,2017-09-12T10:18:00Z,Howth Harbour,1.642,1.642,-1.32,0.0
-9.048,53.269,0.0,2017-09-12T10:18:00Z,Galway Port,4.548,4.548,1.221,0.0
-8.3949,54.6364,0.0,2017-09-12T10:18:00Z,Killybegs Port,3.701,3.701,1.107,0.0
-7.3344,55.3717,0.0,2017-09-12T10:18:00Z,Malin Head,3.385,3.385,1.055,0.0
-9.8928,54.2536,0.0,2017-09-12T10:18:00Z,Ballyglass,3.417,3.417,1.105,0.0
-8.4955,54.9905,0.0,2017-09-12T10:18:00Z,Aranmore,3.523,3.523,0.971,0.0
-8.0007,51.8278,0.0,2017-09-12T10:18:00Z,Ballycotton,3.725,3.725,1.062,0.0
-6.99188,52.14767,0.0,2017-09-12T10:18:00Z,Dunmore,3.868,3.868,1.133,0.0
-6.2217,53.3457,0.0,2017-09-12T10:20:00Z,Dublin Port,1.624,1.624,-1.266,0.0
-8.0007,51.8278,0.0,2017-09-12T10:24:00Z,Ballycotton,3.622,3.622,0.959,0.0
-8.4955,54.9905,0.0,2017-09-12T10:24:00Z,Aranmore,3.687,3.687,1.135,0.0
-9.8928,54.2536,0.0,2017-09-12T10:24:00Z,Ballyglass,3.41,3.41,1.098,0.0
-7.3344,55.3717,0.0,2017-09-12T10:24:00Z,Malin Head,3.36,3.36,1.03,0.0
-8.3949,54.6364,0.0,2017-09-12T10:24:00Z,Killybegs Port,3.702,3.702,1.108,0.0
-9.048,53.269,0.0,2017-09-12T10:24:00Z,Galway Port,4.476,4.476,1.149,0.0
-6.0683,53.3915,0.0,2017-09-12T10:24:00Z,Howth Harbour,1.702,1.702,-1.26,0.0
-6.99188,52.14767,0.0,2017-09-12T10:24:00Z,Dunmore,3.761,3.761,1.026,0.0
-6.2217,53.3457,0.0,2017-09-12T10:25:00Z,Dublin Port,1.658,1.658,-1.232,0.0
-6.2217,53.3457,0.0,2017-09-12T10:30:00Z,Dublin Port,1.696,1.696,-1.194,0.0
-6.0683,53.3915,0.0,2017-09-12T10:30:00Z,Howth Harbour,1.762,1.762,-1.2,0.0
-9.9034,51.6496,0.0,2017-09-12T10:30:00Z,Castletownbere,3.054,3.054,0.62,0.0
-9.048,53.269,0.0,2017-09-12T10:30:00Z,Galway Port,4.409,4.409,1.082,0.0
-8.3949,54.6364,0.0,2017-09-12T10:30:00Z,Killybegs Port,3.647,3.647,1.053,0.0
-7.3344,55.3717,0.0,2017-09-12T10:30:00Z,Malin Head,3.303,3.303,0.973,0.0
-9.8928,54.2536,0.0,2017-09-12T10:30:00Z,Ballyglass,3.408,3.408,1.096,0.0
-8.4955,54.9905,0.0,2017-09-12T10:30:00Z,Aranmore,3.542,3.542,0.99,0.0
-8.0007,51.8278,0.0,2017-09-12T10:30:00Z,Ballycotton,3.596,3.596,0.933,0.0
-6.99188,52.14767,0.0,2017-09-12T10:30:00Z,Dunmore,3.738,3.738,1.003,0.0
-6.2217,53.3457,0.0,2017-09-12T10:35:00Z,Dublin Port,1.742,1.742,-1.148,0.0
-8.0007,51.8278,0.0,2017-09-12T10:36:00Z,Ballycotton,3.59,3.59,0.927,0.0
-8.4955,54.9905,0.0,2017-09-12T10:36:00Z,Aranmore,3.477,3.477,0.925,0.0
-9.8928,54.2536,0.0,2017-09-12T10:36:00Z,Ballyglass,3.328,3.328,1.016,0.0
-7.3344,55.3717,0.0,2017-09-12T10:36:00Z,Malin Head,3.305,3.305,0.975,0.0
-8.3949,54.6364,0.0,2017-09-12T10:36:00Z,Killybegs Port,3.591,3.591,0.997,0.0
-9.048,53.269,0.0,2017-09-12T10:36:00Z,Galway Port,4.383,4.383,1.056,0.0
-6.0683,53.3915,0.0,2017-09-12T10:36:00Z,Howth Harbour,1.812,1.812,-1.15,0.0
-6.99188,52.14767,0.0,2017-09-12T10:36:00Z,Dunmore,3.665,3.665,0.93,0.0
-6.2217,53.3457,0.0,2017-09-12T10:40:00Z,Dublin Port,1.784,1.784,-1.106,0.0
-6.0683,53.3915,0.0,2017-09-12T10:42:00Z,Howth Harbour,1.872,1.872,-1.09,0.0
-9.048,53.269,0.0,2017-09-12T10:42:00Z,Galway Port,4.324,4.324,0.997,0.0
-8.3949,54.6364,0.0,2017-09-12T10:42:00Z,Killybegs Port,3.591,3.591,0.997,0.0
-7.3344,55.3717,0.0,2017-09-12T10:42:00Z,Malin Head,3.328,3.328,0.998,0.0
-9.8928,54.2536,0.0,2017-09-12T10:42:00Z,Ballyglass,3.305,3.305,0.993,0.0
-8.4955,54.9905,0.0,2017-09-12T10:42:00Z,Aranmore,3.537,3.537,0.985,0.0
-8.0007,51.8278,0.0,2017-09-12T10:42:00Z,Ballycotton,3.486,3.486,0.823,0.0
-6.99188,52.14767,0.0,2017-09-12T10:42:00Z,Dunmore,3.658,3.658,0.923,0.0
-9.9034,51.6496,0.0,2017-09-12T10:45:00Z,Castletownbere,2.924,2.924,0.49,0.0
-6.2217,53.3457,0.0,2017-09-12T10:45:00Z,Dublin Port,1.834,1.834,-1.056,0.0
-6.0683,53.3915,0.0,2017-09-12T10:48:00Z,Howth Harbour,1.942,1.942,-1.02,0.0
-8.3949,54.6364,0.0,2017-09-12T10:48:00Z,Killybegs Port,3.589,3.589,0.995,0.0
-9.048,53.269,0.0,2017-09-12T10:48:00Z,Galway Port,4.258,4.258,0.931,0.0
-8.0007,51.8278,0.0,2017-09-12T10:48:00Z,Ballycotton,3.46,3.46,0.797,0.0
-8.4955,54.9905,0.0,2017-09-12T10:48:00Z,Aranmore,3.595,3.595,1.043,0.0
-9.8928,54.2536,0.0,2017-09-12T10:48:00Z,Ballyglass,3.317,3.317,1.005,0.0
-7.3344,55.3717,0.0,2017-09-12T10:48:00Z,Malin Head,3.317,3.317,0.987,0.0
-6.99188,52.14767,0.0,2017-09-12T10:48:00Z,Dunmore,3.551,3.551,0.816,0.0
-6.2217,53.3457,0.0,2017-09-12T10:50:00Z,Dublin Port,1.887,1.887,-1.003,0.0
-6.99188,52.14767,0.0,2017-09-12T10:54:00Z,Dunmore,3.531,3.531,0.796,0.0
-7.3344,55.3717,0.0,2017-09-12T10:54:00Z,Malin Head,3.288,3.288,0.958,0.0
-9.8928,54.2536,0.0,2017-09-12T10:54:00Z,Ballyglass,3.248,3.248,0.936,0.0
-8.4955,54.9905,0.0,2017-09-12T10:54:00Z,Aranmore,3.503,3.503,0.951,0.0
-8.0007,51.8278,0.0,2017-09-12T10:54:00Z,Ballycotton,3.393,3.393,0.73,0.0
-9.048,53.269,0.0,2017-09-12T10:54:00Z,Galway Port,4.24,4.24,0.913,0.0
-8.3949,54.6364,0.0,2017-09-12T10:54:00Z,Killybegs Port,3.589,3.589,0.995,0.0
-6.0683,53.3915,0.0,2017-09-12T10:54:00Z,Howth Harbour,2.012,2.012,-0.95,0.0
-6.2217,53.3457,0.0,2017-09-12T10:55:00Z,Dublin Port,1.942,1.942,-0.948,0.0
-6.2217,53.3457,0.0,2017-09-12T11:00:00Z,Dublin Port,2.007,2.007,-0.883,0.0
-6.99188,52.14767,0.0,2017-09-12T11:00:00Z,Dunmore,3.401,3.401,0.666,0.0
-6.0683,53.3915,0.0,2017-09-12T11:00:00Z,Howth Harbour,2.072,2.072,-0.89,0.0
-9.9034,51.6496,0.0,2017-09-12T11:00:00Z,Castletownbere,2.794,2.794,0.36,0.0
-8.3949,54.6364,0.0,2017-09-12T11:00:00Z,Killybegs Port,3.518,3.518,0.924,0.0
-9.048,53.269,0.0,2017-09-12T11:00:00Z,Galway Port,4.166,4.166,0.839,0.0
-8.0007,51.8278,0.0,2017-09-12T11:00:00Z,Ballycotton,3.333,3.333,0.67,0.0
-8.4955,54.9905,0.0,2017-09-12T11:00:00Z,Aranmore,3.383,3.383,0.831,0.0
-9.8928,54.2536,0.0,2017-09-12T11:00:00Z,Ballyglass,3.206,3.206,0.894,0.0
-7.3344,55.3717,0.0,2017-09-12T11:00:00Z,Malin Head,3.213,3.213,0.883,0.0
