longitude,latitude,altitude,time,station_id,Water_Level,Water_Level_LAT,Water_Level_OD_Malin,QC_Flag
-8.3949,54.6364,0.0,2017-09-10T19:48:00Z,Killybegs Port,4.566,4.566,1.972,0.0
-6.99188,52.14767,0.0,2017-09-10T19:48:00Z,Dunmore,4.332,4.332,1.597,0.0
-8.4955,54.9905,0.0,2017-09-10T19:48:00Z,Aranmore,4.514,4.514,1.962,0.0
-9.8928,54.2536,0.0,2017-09-10T19:48:00Z,Ballyglass,4.16,4.16,1.848,0.0
-8.0007,51.8278,0.0,2017-09-10T19:48:00Z,Ballycotton,4.279,4.279,1.616,0.0
-6.2217,53.3457,0.0,2017-09-10T19:50:00Z,Dublin Port,1.341,1.341,-1.549,0.0
-9.048,53.269,0.0,2017-09-10T19:54:00Z,Galway Port,5.845,5.845,2.518,0.0
-8.3949,54.6364,0.0,2017-09-10T19:54:00Z,Killybegs Port,4.568,4.568,1.974,0.0
-7.3344,55.3717,0.0,2017-09-10T19:54:00Z,Malin Head,4.045,4.045,1.715,0.0
-9.8928,54.2536,0.0,2017-09-10T19:54:00Z,Ballyglass,4.163,4.163,1.851,0.0
-8.4955,54.9905,0.0,2017-09-10T19:54:00Z,Aranmore,4.555,4.555,2.003,0.0
-6.99188,52.14767,0.0,2017-09-10T19:54:00Z,Dunmore,4.408,4.408,1.673,0.0
-6.0683,53.3915,0.0,2017-09-10T19:54:00Z,Howth Harbour,1.412,1.412,-1.55,0.0
-8.0007,51.8278,0.0,2017-09-10T19:54:00Z,Ballycotton,4.28,4.28,1.617,0.0
-6.2217,53.3457,0.0,2017-09-10T19:55:00Z,Dublin Port,1.402,1.402,-1.488,0.0
-6.2217,53.3457,0.0,2017-09-10T20:00:00Z,Dublin Port,1.447,1.447,-1.443,0.0
-9.9034,51.6496,0.0,2017-09-10T20:00:00Z,Castletownbere,3.604,3.604,1.17,0.0
-9.048,53.269,0.0,2017-09-10T20:00:00Z,Galway Port,5.841,5.841,2.514,0.0
-7.3344,55.3717,0.0,2017-09-10T20:00:00Z,Malin Head,4.103,4.103,1.773,0.0
-8.3949,54.6364,0.0,2017-09-10T20:00:00Z,Killybegs Port,4.578,4.578,1.984,0.0
-6.99188,52.14767,0.0,2017-09-10T20:00:00Z,Dunmore,4.407,4.407,1.672,0.0
-8.4955,54.9905,0.0,2017-09-10T20:00:00Z,Aranmore,4.557,4.557,2.005,0.0
-9.8928,54.2536,0.0,2017-09-10T20:00:00Z,Ballyglass,4.237,4.237,1.925,0.0
-6.0683,53.3915,0.0,2017-09-10T20:00:00Z,Howth Harbour,1.442,1.442,-1.52,0.0
-8.0007,51.8278,0.0,2017-09-10T20:00:00Z,Ballycotton,4.283,4.283,1.62,0.0
-6.2217,53.3457,0.0,2017-09-10T20:05:00Z,Dublin Port,1.502,1.502,-1.388,0.0
-6.0683,53.3915,0.0,2017-09-10T20:06:00Z,Howth Harbour,1.472,1.472,-1.49,0.0
-9.048,53.269,0.0,2017-09-10T20:06:00Z,Galway Port,5.842,5.842,2.515,0.0
-8.3949,54.6364,0.0,2017-09-10T20:06:00Z,Killybegs Port,4.581,4.581,1.987,0.0
-7.3344,55.3717,0.0,2017-09-10T20:06:00Z,Malin Head,4.145,4.145,1.815,0.0
-9.8928,54.2536,0.0,2017-09-10T20:06:00Z,Ballyglass,4.136,4.136,1.824,0.0
-8.4955,54.9905,0.0,2017-09-10T20:06:00Z,Aranmore,4.586,4.586,2.034,0.0
-8.0007,51.8278,0.0,2017-09-10T20:06:00Z,Ballycotton,4.285,4.285,1.622,0.0
-6.99188,52.14767,0.0,2017-09-10T20:06:00Z,Dunmore,4.426,4.426,1.691,0.0
-6.2217,53.3457,0.0,2017-09-10T20:10:00Z,Dublin Port,1.555,1.555,-1.335,0.0
-6.99188,52.14767,0.0,2017-09-10T20:12:00Z,Dunmore,4.44,4.44,1.705,0.0
-8.0007,51.8278,0.0,2017-09-10T20:12:00Z,Ballycotton,4.313,4.313,1.65,0.0
-8.4955,54.9905,0.0,2017-09-10T20:12:00Z,Aranmore,4.584,4.584,2.032,0.0
-9.8928,54.2536,0.0,2017-09-10T20:12:00Z,Ballyglass,4.201,4.201,1.889,0.0
-7.3344,55.3717,0.0,2017-09-10T20:12:00Z,Malin Head,4.146,4.146,1.816,0.0
-8.3949,54.6364,0.0,2017-09-10T20:12:00Z,Killybegs Port,4.685,4.685,2.091,0.0
-9.048,53.269,0.0,2017-09-10T20:12:00Z,Galway Port,5.821,5.821,2.494,0.0
-6.0683,53.3915,0.0,2017-09-10T20:12:00Z,Howth Harbour,1.452,1.452,-1.51,0.0
-9.9034,51.6496,0.0,2017-09-10T20:15:00Z,Castletownbere,3.604,3.604,1.17,0.0
-6.2217,53.3457,0.0,2017-09-10T20:15:00Z,Dublin Port,1.57,1.57,-1.32,0.0
-6.99188,52.14767,0.0,2017-09-10T20:18:00Z,Dunmore,4.441,4.441,1.706,0.0
-6.0683,53.3915,0.0,2017-09-10T20:18:00Z,Howth Harbour,1.482,1.482,-1.48,0.0
-9.048,53.269,0.0,2017-09-10T20:18:00Z,Galway Port,5.761,5.761,2.434,0.0
-8.3949,54.6364,0.0,2017-09-10T20:18:00Z,Killybegs Port,4.695,4.695,2.101,0.0
-7.3344,55.3717,0.0,2017-09-10T20:18:00Z,Malin Head,4.177,4.177,1.847,0.0
-9.8928,54.2536,0.0,2017-09-10T20:18:00Z,Ballyglass,4.198,4.198,1.886,0.0
-8.4955,54.9905,0.0,2017-09-10T20:18:00Z,Aranmore,4.571,4.571,2.019,0.0
-8.0007,51.8278,0.0,2017-09-10T20:18:00Z,Ballycotton,4.296,4.296,1.633,0.0
-6.2217,53.3457,0.0,2017-09-10T20:20:00Z,Dublin Port,1.55,1.55,-1.34,0.0
-8.0007,51.8278,0.0,2017-09-10T20:24:00Z,Ballycotton,4.29,4.29,1.627,0.0
-8.4955,54.9905,0.0,2017-09-10T20:24:00Z,Aranmore,4.495,4.495,1.943,0.0
-9.8928,54.2536,0.0,2017-09-10T20:24:00Z,Ballyglass,4.255,4.255,1.943,0.0
-7.3344,55.3717,0.0,2017-09-10T20:24:00Z,Malin Head,4.088,4.088,1.758,0.0
-8.3949,54.6364,0.0,2017-09-10T20:24:00Z,Killybegs Port,4.637,4.637,2.043,0.0
-9.048,53.269,0.0,2017-09-10T20:24:00Z,Galway Port,5.754,5.754,2.427,0.0
-6.0683,53.3915,0.0,2017-09-10T20:24:00Z,Howth Harbour,1.532,1.532,-1.43,0.0
-6.99188,52.14767,0.0,2017-09-10T20:24:00Z,Dunmore,4.424,4.424,1.689,0.0
-6.2217,53.3457,0.0,2017-09-10T20:25:00Z,Dublin Port,1.53,1.53,-1.36,0.0
-6.2217,53.3457,0.0,2017-09-10T20:30:00Z,Dublin Port,1.521,1.521,-1.369,0.0
-6.99188,52.14767,0.0,2017-09-10T20:30:00Z,Dunmore,4.476,4.476,1.741,0.0
-9.9034,51.6496,0.0,2017-09-10T20:30:00Z,Castletownbere,3.444,3.444,1.01,0.0
-6.0683,53.3915,0.0,2017-09-10T20:30:00Z,Howth Harbour,1.542,1.542,-1.42,0.0
-9.048,53.269,0.0,2017-09-10T20:30:00Z,Galway Port,5.75,5.75,2.423,0.0
-8.3949,54.6364,0.0,2017-09-10T20:30:00Z,Killybegs Port,4.609,4.609,2.015,0.0
-7.3344,55.3717,0.0,2017-09-10T20:30:00Z,Malin Head,4.182,4.182,1.852,0.0
-9.8928,54.2536,0.0,2017-09-10T20:30:00Z,Ballyglass,4.165,4.165,1.853,0.0
-8.4955,54.9905,0.0,2017-09-10T20:30:00Z,Aranmore,4.576,4.576,2.024,0.0
-8.0007,51.8278,0.0,2017-09-10T20:30:00Z,Ballycotton,4.289,4.289,1.626,0.0
-6.2217,53.3457,0.0,2017-09-10T20:35:00Z,Dublin Port,1.529,1.529,-1.361,0.0
-8.0007,51.8278,0.0,2017-09-10T20:36:00Z,Ballycotton,4.23,4.23,1.567,0.0
-8.4955,54.9905,0.0,2017-09-10T20:36:00Z,Aranmore,4.568,4.568,2.016,0.0
-9.8928,54.2536,0.0,2017-09-10T20:36:00Z,Ballyglass,4.193,4.193,1.881,0.0
-7.3344,55.3717,0.0,2017-09-10T20:36:00Z,Malin Head,4.205,4.205,1.875,0.0
-8.3949,54.6364,0.0,2017-09-10T20:36:00Z,Killybegs Port,4.601,4.601,2.007,0.0
-9.048,53.269,0.0,2017-09-10T20:36:00Z,Galway Port,5.611,5.611,2.284,0.0
-6.0683,53.3915,0.0,2017-09-10T20:36:00Z,Howth Harbour,1.592,1.592,-1.37,0.0
-6.99188,52.14767,0.0,2017-09-10T20:36:00Z,Dunmore,4.416,4.416,1.681,0.0
-6.2217,53.3457,0.0,2017-09-10T20:40:00Z,Dublin Port,1.542,1.542,-1.348,0.0
-6.99188,52.14767,0.0,2017-09-10T20:42:00Z,Dunmore,4.397,4.397,1.662,0.0
-6.0683,53.3915,0.0,2017-09-10T20:42:00Z,Howth Harbour,1.652,1.652,-1.31,0.0
-9.048,53.269,0.0,2017-09-10T20:42:00Z,Galway Port,5.568,5.568,2.241,0.0
-8.3949,54.6364,0.0,2017-09-10T20:42:00Z,Killybegs Port,4.598,4.598,2.004,0.0
-7.3344,55.3717,0.0,2017-09-10T20:42:00Z,Malin Head,4.113,4.113,1.783,0.0
-9.8928,54.2536,0.0,2017-09-10T20:42:00Z,Ballyglass,4.118,4.118,1.806,0.0
-8.4955,54.9905,0.0,2017-09-10T20:42:00Z,Aranmore,4.495,4.495,1.943,0.0
-8.0007,51.8278,0.0,2017-09-10T20:42:00Z,Ballycotton,4.252,4.252,1.589,0.0
-9.9034,51.6496,0.0,2017-09-10T20:45:00Z,Castletownbere,3.374,3.374,0.94,0.0
-6.2217,53.3457,0.0,2017-09-10T20:45:00Z,Dublin Port,1.562,1.562,-1.328,0.0
-6.99188,52.14767,0.0,2017-09-10T20:48:00Z,Dunmore,4.39,4.39,1.655,0.0
-8.0007,51.8278,0.0,2017-09-10T20:48:00Z,Ballycotton,4.219,4.219,1.556,0.0
-8.4955,54.9905,0.0,2017-09-10T20:48:00Z,Aranmore,4.546,4.546,1.994,0.0
-9.8928,54.2536,0.0,2017-09-10T20:48:00Z,Ballyglass,4.208,4.208,1.896,0.0
-7.3344,55.3717,0.0,2017-09-10T20:48:00Z,Malin Head,4.183,4.183,1.853,0.0
-8.3949,54.6364,0.0,2017-09-10T20:48:00Z,Killybegs Port,4.601,4.601,2.007,0.0
-9.048,53.269,0.0,2017-09-10T20:48:00Z,Galway Port,5.437,5.437,2.11,0.0
-6.0683,53.3915,0.0,2017-09-10T20:48:00Z,Howth Harbour,1.682,1.682,-1.28,0.0
-6.2217,53.3457,0.0,2017-09-10T20:50:00Z,Dublin Port,1.605,1.605,-1.285,0.0
-6.0683,53.3915,0.0,2017-09-10T20:54:00Z,Howth Harbour,1.762,1.762,-1.2,0.0
-9.048,53.269,0.0,2017-09-10T20:54:00Z,Galway Port,5.392,5.392,2.065,0.0
-8.3949,54.6364,0.0,2017-09-10T20:54:00Z,Killybegs Port,4.605,4.605,2.011,0.0
-7.3344,55.3717,0.0,2017-09-10T20:54:00Z,Malin Head,4.205,4.205,1.875,0.0
-9.8928,54.2536,0.0,2017-09-10T20:54:00Z,Ballyglass,4.206,4.206,1.894,0.0
-8.4955,54.9905,0.0,2017-09-10T20:54:00Z,Aranmore,4.536,4.536,1.984,0.0
-8.0007,51.8278,0.0,2017-09-10T20:54:00Z,Ballycotton,4.158,4.158,1.495,0.0
-6.99188,52.14767,0.0,2017-09-10T20:54:00Z,Dunmore,4.339,4.339,1.604,0.0
-6.2217,53.3457,0.0,2017-09-10T20:55:00Z,Dublin Port,1.666,1.666,-1.224,0.0
-6.2217,53.3457,0.0,2017-09-10T21:00:00Z,Dublin Port,1.726,1.726,-1.164,0.0
-6.99188,52.14767,0.0,2017-09-10T21:00:00Z,Dunmore,4.311,4.311,1.576,0.0
-9.9034,51.6496,0.0,2017-09-10T21:00:00Z,Castletownbere,3.244,3.244,0.81,0.0
-8.0007,51.8278,0.0,2017-09-10T21:00:00Z,Ballycotton,4.108,4.108,1.445,0.0
-8.4955,54.9905,0.0,2017-09-10T21:00:00Z,Aranmore,4.552,4.552,2.0,0.0
-9.8928,54.2536,0.0,2017-09-10T21:00:00Z,Ballyglass,4.05,4.05,1.738,0.0
-7.3344,55.3717,0.0,2017-09-10T21:00:00Z,Malin Head,4.21,4.21,1.88,0.0
-8.3949,54.6364,0.0,2017-09-10T21:00:00Z,Killybegs Port,4.543,4.543,1.949,0.0
-9.048,53.269,0.0,2017-09-10T21:00:00Z,Galway Port,5.255,5.255,1.928,0.0
-6.0683,53.3915,0.0,2017-09-10T21:00:00Z,Howth Harbour,1.802,1.802,-1.16,0.0
-6.2217,53.3457,0.0,2017-09-10T21:05:00Z,Dublin Port,1.797,1.797,-1.093,0.0
-6.0683,53.3915,0.0,2017-09-10T21:06:00Z,Howth Harbour,1.842,1.842,-1.12,0.0
-9.048,53.269,0.0,2017-09-10T21:06:00Z,Galway Port,5.211,5.211,1.884,0.0
-8.3949,54.6364,0.0,2017-09-10T21:06:00Z,Killybegs Port,4.566,4.566,1.972,0.0
-7.3344,55.3717,0.0,2017-09-10T21:06:00Z,Malin Head,4.208,4.208,1.878,0.0
-9.8928,54.2536,0.0,2017-09-10T21:06:00Z,Ballyglass,4.122,4.122,1.81,0.0
-8.4955,54.9905,0.0,2017-09-10T21:06:00Z,Aranmore,4.505,4.505,1.953,0.0
-8.0007,51.8278,0.0,2017-09-10T21:06:00Z,Ballycotton,4.035,4.035,1.372,0.0
-6.99188,52.14767,0.0,2017-09-10T21:06:00Z,Dunmore,4.293,4.293,1.558,0.0
-6.2217,53.3457,0.0,2017-09-10T21:10:00Z,Dublin Port,1.858,1.858,-1.032,0.0
-6.0683,53.3915,0.0,2017-09-10T21:12:00Z,Howth Harbour,1.942,1.942,-1.02,0.0
-9.8928,54.2536,0.0,2017-09-10T21:12:00Z,Ballyglass,4.077,4.077,1.765,0.0
